x1,y1,z1,x2,y2,z2,x3,y3,z3
-71.1174,42.2574,-9648.856314,-71.1146,42.3526,16.58994757,-71.109,42.3246,169
-71.1174,42.2602,-9591.685276,-71.1118,42.249,12.75240963,-71.109,42.3274,69
-71.1174,42.263,-9590.934053,-71.1118,42.2518,12.73581361,-71.109,42.3302,137
-71.1174,42.2658,-9837.911686,-71.1118,42.2546,12.80248864,-71.109,42.333,405
-71.1174,42.2686,-9844.758697,-71.1118,42.2574,12.79176027,-71.109,42.3358,444
-71.1174,42.2714,-10035.01825,-71.1118,42.263,12.83685376,-71.109,42.3386,130
-71.1174,42.2742,-10328.17264,-71.1118,42.2658,12.60766982,-71.109,42.3414,58
-71.1174,42.277,-10770.32395,-71.1118,42.2686,12.78125419,-71.1062,42.263,43
-71.1174,42.2798,-11200.71854,-71.1118,42.2714,12.43069818,-71.1062,42.2658,77
-71.1174,42.2826,-11344.31015,-71.1118,42.2742,12.39583124,-71.1062,42.2686,49
-71.1174,42.2854,-11662.87765,-71.1118,42.277,16.3776637,-71.1062,42.2714,150
-71.1174,42.2882,-11943.31244,-71.1118,42.2798,12.37370349,-71.1062,42.2742,61
-71.1174,42.291,-12363.94227,-71.1118,42.2826,14.21755931,-71.1062,42.277,22
-71.1174,42.2938,-12841.69495,-71.1118,42.2854,13.67930669,-71.1062,42.2798,5
-71.1174,42.2966,-13341.11334,-71.1118,42.2882,12.94926029,-71.1062,42.2854,8
-71.1174,42.2994,-13876.91674,-71.1118,42.291,12.94822161,-71.1062,42.2882,90
-71.1174,42.3022,-14404.34921,-71.1118,42.2938,13.11554015,-71.1062,42.2994,61
-71.1174,42.305,-15016.50963,-71.1118,42.2966,12.86540448,-71.1062,42.3022,59
-71.1174,42.3078,-15461.47012,-71.1118,42.2994,13.09892394,-71.1062,42.305,66
-71.1174,42.3106,-16104.93949,-71.1118,42.3022,14.14072025,-71.1062,42.3078,196
-71.1174,42.3134,-16136.43842,-71.1118,42.305,13.15581512,-71.1062,42.3106,175
-71.1174,42.3162,-15969.7449,-71.1118,42.3078,13.48332622,-71.1062,42.3134,60
-71.1174,42.319,-15992.94855,-71.1118,42.3106,13.84572547,-71.1062,42.3162,123
-71.1174,42.3218,-16119.77621,-71.1118,42.3134,13.63628702,-71.1062,42.319,114
-71.1174,42.3526,-24175.46306,-71.1118,42.3162,13.48234827,-71.1062,42.3218,255
-71.1174,42.361,-17638.03888,-71.1118,42.319,13.53200379,-71.1062,42.3246,146
-71.1146,42.2462,-8008.250208,-71.1118,42.3218,14.04425838,-71.1062,42.3274,189
-71.1146,42.249,-8329.203043,-71.1118,42.3246,14.32268328,-71.1062,42.3302,117
-71.1146,42.2518,-8674.134532,-71.1118,42.3274,16.45259093,-71.1062,42.333,293
-71.1146,42.2546,-8979.791114,-71.1118,42.3302,14.33264992,-71.1062,42.3358,124
-71.1146,42.2574,-9197.309437,-71.1118,42.333,15.03539686,-71.1062,42.3386,362
-71.1146,42.2602,-9345.519291,-71.109,42.263,13.20503253,-71.1062,42.3414,73
-71.1146,42.263,-9501.792399,-71.109,42.2658,12.47231674,-71.1062,42.347,140
-71.1146,42.2658,-9721.330511,-71.109,42.2686,12.23011464,-71.1062,42.3498,35
-71.1146,42.2686,-9854.866117,-71.109,42.2714,12.45095032,-71.1034,42.2602,50
-71.1146,42.2714,-10068.09469,-71.109,42.2742,12.57704272,-71.1034,42.263,151
-71.1146,42.2742,-10351.36275,-71.109,42.2854,13.65475446,-71.1034,42.2658,73
-71.1146,42.277,-10706.17745,-71.109,42.2882,13.56427077,-71.1034,42.2686,97
-71.1146,42.2798,-11079.04107,-71.109,42.291,10.2898831,-71.1034,42.2714,102
-71.1146,42.2826,-11436.51469,-71.109,42.2994,12.87578021,-71.1034,42.2742,39
-71.1146,42.2854,-11725.55437,-71.109,42.3022,14.22465777,-71.1034,42.2854,9
-71.1146,42.2882,-12039.40583,-71.109,42.305,14.04823511,-71.1034,42.2882,5
-71.1146,42.291,-12444.28253,-71.109,42.3078,13.00026393,-71.1034,42.291,14
-71.1146,42.2938,-13002.76442,-71.109,42.3106,13.63049859,-71.1034,42.2994,3
-71.1146,42.2966,-13869.48569,-71.109,42.3134,13.53293843,-71.1034,42.3022,38
-71.1146,42.2994,-15774.96213,-71.109,42.3162,13.60401922,-71.1034,42.305,131
-71.1146,42.3022,-15592.30442,-71.109,42.319,13.61732553,-71.1034,42.3078,105
-71.1146,42.305,-24460.39203,-71.109,42.3218,13.37546611,-71.1034,42.3106,628
-71.1146,42.3078,-16732.67169,-71.109,42.3246,13.1398388,-71.1034,42.3134,104
-71.1146,42.3106,-21324.36655,-71.109,42.3274,18.15485372,-71.1034,42.3162,297
-71.1146,42.3134,-18738.52919,-71.109,42.3302,16.44686353,-71.1034,42.319,163
-71.1146,42.3162,-17245.28359,-71.109,42.333,16.04410814,-71.1034,42.3218,602
-71.1146,42.319,-17131.27127,-71.109,42.3358,17.31790964,-71.1034,42.3246,213
-71.1146,42.3218,-17171.52499,-71.109,42.3386,18.05349093,-71.1034,42.3274,187
-71.1146,42.3246,-17144.28729,-71.109,42.3414,16.89928027,-71.1034,42.3302,297
-71.1146,42.3526,-19551.34303,-71.1062,42.263,13.05554043,-71.1034,42.333,512
-71.1118,42.249,-8226.397661,-71.1062,42.2658,12.33274111,-71.1034,42.3358,76
-71.1118,42.2518,-8505.785465,-71.1062,42.2686,12.55224576,-71.1034,42.3386,53
-71.1118,42.2546,-8770.300229,-71.1062,42.2714,12.36361562,-71.1034,42.3414,19
-71.1118,42.2574,-9006.256346,-71.1062,42.2742,12.52737546,-71.1034,42.3442,218
-71.1118,42.263,-9432.554291,-71.1062,42.277,12.59961106,-71.1034,42.347,181
-71.1118,42.2658,-9637.998605,-71.1062,42.2826,17.01706116,-71.1034,42.3498,41
-71.1118,42.2686,-9851.696973,-71.1062,42.2854,12.61733908,-71.1006,42.263,137
-71.1118,42.2714,-10095.19149,-71.1062,42.2882,13.94227536,-71.1006,42.2658,143
-71.1118,42.2742,-10377.88303,-71.1062,42.2938,17.96500281,-71.1006,42.2686,177
-71.1118,42.277,-10700.96159,-71.1062,42.2994,13.70327088,-71.1006,42.2714,164
-71.1118,42.2798,-11068.8938,-71.1062,42.3022,13.34031481,-71.1006,42.2742,70
-71.1118,42.2826,-11581.23234,-71.1062,42.305,13.00611293,-71.1006,42.277,39
-71.1118,42.2854,-12003.25722,-71.1062,42.3078,12.9677384,-71.1006,42.2798,3
-71.1118,42.2882,-12187.88319,-71.1062,42.3106,12.95290475,-71.1006,42.2826,76
-71.1118,42.291,-12553.51526,-71.1062,42.3134,13.25142228,-71.1006,42.2854,6
-71.1118,42.2938,-13081.85707,-71.1062,42.3162,13.37627901,-71.1006,42.2938,1
-71.1118,42.2966,-13917.39952,-71.1062,42.319,13.44535166,-71.1006,42.3078,50
-71.1118,42.2994,-15680.40585,-71.1062,42.3218,13.59096658,-71.1006,42.3106,99
-71.1118,42.3022,-15856.48243,-71.1062,42.3246,13.13637178,-71.1006,42.3134,375
-71.1118,42.305,-16245.78102,-71.1062,42.3274,15.66945428,-71.1006,42.3162,250
-71.1118,42.3078,-16570.30758,-71.1062,42.3302,13.55261564,-71.1006,42.319,362
-71.1118,42.3106,-17123.16584,-71.1062,42.333,14.08066483,-71.1006,42.3218,412
-71.1118,42.3134,-17408.74149,-71.1062,42.3358,19.01104392,-71.1006,42.3246,307
-71.1118,42.3162,-17551.5783,-71.1062,42.3386,19.24296159,-71.1006,42.3274,225
-71.1118,42.319,-20367.49469,-71.1062,42.3414,16.66051322,-71.1006,42.3302,341
-71.1118,42.3218,-19031.36742,-71.1062,42.347,14.63860998,-71.1006,42.333,274
-71.1118,42.3246,-18203.80872,-71.1062,42.3498,16.11190115,-71.1006,42.3358,216
-71.1118,42.3274,-18159.80221,-71.1034,42.2602,12.51357235,-71.1006,42.3386,38
-71.1118,42.3302,-18757.7514,-71.1034,42.263,12.93811243,-71.1006,42.3414,281
-71.1118,42.333,-19292.72175,-71.1034,42.2658,12.4098815,-71.1006,42.3442,420
-71.109,42.263,-9535.199494,-71.1034,42.2686,12.52751743,-71.1006,42.347,115
-71.109,42.2658,-9641.813373,-71.1034,42.2714,12.33187067,-71.1006,42.3498,38
-71.109,42.2686,-9872.095641,-71.1034,42.2742,11.75020858,-71.0978,42.263,26
-71.109,42.2714,-10132.10539,-71.1034,42.277,13.65265142,-71.0978,42.2658,138
-71.109,42.2742,-10419.51206,-71.1034,42.2798,15.38645709,-71.0978,42.2686,161
-71.109,42.277,-10737.79202,-71.1034,42.2854,15.58297473,-71.0978,42.2714,73
-71.109,42.2798,-11096.33958,-71.1034,42.291,15.20206738,-71.0978,42.2742,90
-71.109,42.2826,-11530.5046,-71.1034,42.3022,14.09327486,-71.0978,42.277,126
-71.109,42.2854,-12102.08549,-71.1034,42.305,14.28694039,-71.0978,42.2798,108
-71.109,42.2882,-12441.82432,-71.1034,42.3078,14.25753081,-71.0978,42.2826,88
-71.109,42.291,-12660.31694,-71.1034,42.3106,13.2478543,-71.0978,42.2854,90
-71.109,42.2938,-13117.26445,-71.1034,42.3134,13.67784802,-71.0978,42.291,3
-71.109,42.2966,-13754.14707,-71.1034,42.3162,13.11109824,-71.0978,42.2938,3
-71.109,42.2994,-14541.37118,-71.1034,42.319,13.54208322,-71.0978,42.3078,1
-71.109,42.3022,-15363.36759,-71.1034,42.3218,13.22679079,-71.0978,42.3106,86
-71.109,42.305,-17060.25363,-71.1034,42.3246,16.66541607,-71.0978,42.3134,320
-71.109,42.3078,-16970.93452,-71.1034,42.3274,13.17995694,-71.0978,42.3162,935
-71.109,42.3106,-16856.93109,-71.1034,42.3302,14.03538794,-71.0978,42.319,392
-71.109,42.3134,-17180.66547,-71.1034,42.333,14.29442545,-71.0978,42.3218,278
-71.109,42.3162,-17636.36045,-71.1034,42.3358,19.44177888,-71.0978,42.3246,235
-71.109,42.319,-18516.31744,-71.1034,42.3386,18.50348999,-71.0978,42.3274,202
-71.109,42.3218,-23258.49287,-71.1034,42.3414,18.49868568,-71.0978,42.3302,309
-71.109,42.3246,-19176.66837,-71.1034,42.3442,17.80790756,-71.0978,42.333,453
-71.109,42.3274,-18943.4697,-71.1034,42.347,14.71092402,-71.0978,42.3358,158
-71.109,42.3302,-19512.78079,-71.1034,42.3498,15.01814171,-71.0978,42.3386,52
-71.109,42.333,-20449.84016,-71.1006,42.263,12.72810602,-71.0978,42.3414,214
-71.109,42.3358,-21604.23013,-71.1006,42.2658,12.57189802,-71.0978,42.3442,604
-71.109,42.3386,-22597.80079,-71.1006,42.2686,13.55650054,-71.0978,42.347,525
-71.109,42.3414,-21834.70638,-71.1006,42.2714,12.65590014,-71.0978,42.3498,234
-71.1062,42.263,-9421.95317,-71.1006,42.2742,12.14857719,-71.095,42.2686,919
-71.1062,42.2658,-9659.777523,-71.1006,42.277,12.16727737,-71.095,42.2714,179
-71.1062,42.2686,-9913.832733,-71.1006,42.2798,11.65699695,-71.095,42.2742,169
-71.1062,42.2714,-10186.45768,-71.1006,42.2826,10.23638197,-71.095,42.277,290
-71.1062,42.2742,-10479.03931,-71.1006,42.2854,17.00881064,-71.095,42.2798,194
-71.1062,42.277,-10796.17259,-71.1006,42.2882,17.61208829,-71.095,42.2826,198
-71.1062,42.2798,-11144.20861,-71.1006,42.291,17.87858631,-71.095,42.2854,213
-71.1062,42.2826,-11534.20234,-71.1006,42.2994,18.41077585,-71.095,42.2882,151
-71.1062,42.2854,-12001.29641,-71.1006,42.3078,13.57586875,-71.095,42.291,37
-71.1062,42.2882,-12506.44273,-71.1006,42.3106,13.32019474,-71.095,42.2938,35
-71.1062,42.291,-12717.02308,-71.1006,42.3134,13.35843831,-71.095,42.305,2
-71.1062,42.2938,-13137.53322,-71.1006,42.3162,13.20778407,-71.095,42.3106,1
-71.1062,42.2966,-13675.9226,-71.1006,42.319,14.1077773,-71.095,42.3134,353
-71.1062,42.2994,-14318.90885,-71.1006,42.3218,13.87970514,-71.095,42.3162,323
-71.1062,42.3022,-15137.6482,-71.1006,42.3246,16.66775768,-71.095,42.319,195
-71.1062,42.305,-16645.8206,-71.1006,42.3274,13.39233538,-71.095,42.3218,178
-71.1062,42.3078,-17157.99437,-71.1006,42.3302,13.71615779,-71.095,42.3246,114
-71.1062,42.3106,-17293.49373,-71.1006,42.333,15.1139501,-71.095,42.3274,103
-71.1062,42.3134,-17704.41035,-71.1006,42.3358,17.53469649,-71.095,42.3302,218
-71.1062,42.3162,-18119.76167,-71.1006,42.3386,17.88671861,-71.095,42.333,254
-71.1062,42.319,-18403.15534,-71.1006,42.3414,15.25245526,-71.095,42.3358,383
-71.1062,42.3218,-19472.10522,-71.1006,42.3442,15.48198723,-71.095,42.3386,114
-71.1062,42.3246,-19412.74853,-71.1006,42.347,16.49591464,-71.095,42.3414,69
-71.1062,42.3274,-19578.73515,-71.1006,42.3498,15.69678783,-71.095,42.3442,293
-71.1062,42.3302,-20485.1791,-71.0978,42.263,12.64321259,-71.095,42.347,538
-71.1062,42.333,-22872.92627,-71.0978,42.2658,12.61433095,-71.095,42.3498,352
-71.1062,42.3358,-23994.13021,-71.0978,42.2686,14.50529468,-71.0922,42.2686,119
-71.1062,42.3386,-26655.59393,-71.0978,42.2714,12.5165365,-71.0922,42.2714,153
-71.1062,42.3414,-23760.49359,-71.0978,42.2742,12.53555623,-71.0922,42.2742,113
-71.1062,42.347,-25103.69497,-71.0978,42.277,12.63250876,-71.0922,42.277,417
-71.1062,42.3498,-25263.51368,-71.0978,42.2798,12.52142356,-71.0922,42.2798,370
-71.1034,42.2602,-9139.129218,-71.0978,42.2826,12.70001504,-71.0922,42.2826,334
-71.1034,42.263,-9425.126372,-71.0978,42.2854,12.6605732,-71.0922,42.2854,1553
-71.1034,42.2658,-9708.594777,-71.0978,42.2882,14.44422588,-71.0922,42.2882,207
-71.1034,42.2686,-9984.4675,-71.0978,42.3106,13.25181144,-71.0922,42.291,107
-71.1034,42.2714,-10265.58678,-71.0978,42.3134,13.30661493,-71.0922,42.2938,54
-71.1034,42.2742,-10560.70533,-71.0978,42.3162,13.28993329,-71.0922,42.2966,138
-71.1034,42.277,-10877.02084,-71.0978,42.319,14.42924583,-71.0922,42.305,3
-71.1034,42.2798,-11218.70971,-71.0978,42.3218,13.77191397,-71.0922,42.3078,2
-71.1034,42.2826,-11586.60851,-71.0978,42.3246,12.41034222,-71.0922,42.3106,235
-71.1034,42.2854,-11976.81358,-71.0978,42.3274,13.28198607,-71.0922,42.3134,319
-71.1034,42.2882,-12364.54049,-71.0978,42.3302,13.39964674,-71.0922,42.3162,207
-71.1034,42.291,-12743.29969,-71.0978,42.333,14.7569346,-71.0922,42.319,188
-71.1034,42.2938,-13168.30218,-71.0978,42.3358,16.15494754,-71.0922,42.3218,295
-71.1034,42.2966,-13661.56484,-71.0978,42.3386,15.57862319,-71.0922,42.3246,122
-71.1034,42.2994,-14230.87025,-71.0978,42.3414,15.26730746,-71.0922,42.3274,167
-71.1034,42.3022,-14895.22167,-71.0978,42.3442,16.08587654,-71.0922,42.3302,264
-71.1034,42.305,-15648.76563,-71.0978,42.347,15.82986288,-71.0922,42.333,673
-71.1034,42.3078,-16350.273,-71.0978,42.3498,15.2183769,-71.0922,42.3358,202
-71.1034,42.3106,-16991.33217,-71.095,42.2686,13.4328958,-71.0922,42.3386,111
-71.1034,42.3134,-18192.50258,-71.095,42.2714,12.77972794,-71.0922,42.3414,96
-71.1034,42.3162,-18889.45924,-71.095,42.2742,12.98393765,-71.0922,42.3442,50
-71.1034,42.319,-18469.54583,-71.095,42.277,12.7175746,-71.0922,42.347,77
-71.1034,42.3218,-19343.76298,-71.095,42.2798,12.93439964,-71.0922,42.3498,183
-71.1034,42.3246,-19780.72263,-71.095,42.2826,13.08546468,-71.0894,42.2714,235
-71.1034,42.3274,-20083.26538,-71.095,42.2854,12.82410124,-71.0894,42.2742,81
-71.1034,42.3302,-21281.77552,-71.095,42.2882,14.65750703,-71.0894,42.277,75
-71.1034,42.333,-26039.91625,-71.095,42.291,14.10602852,-71.0894,42.2798,331
-71.1034,42.3358,-24830.27277,-71.095,42.2938,13.3789417,-71.0894,42.2826,372
-71.1034,42.3386,-25013.94088,-71.095,42.3022,19.62743597,-71.0894,42.2854,355
-71.1034,42.3414,-25105.1087,-71.095,42.3106,15.24080926,-71.0894,42.2882,288
-71.1034,42.3442,-26428.98142,-71.095,42.3134,13.52245023,-71.0894,42.291,550
-71.1034,42.347,-29025.8652,-71.095,42.3162,13.01574776,-71.0894,42.2938,432
-71.1034,42.3498,-25750.91505,-71.095,42.319,15.23629698,-71.0894,42.2966,224
-71.1006,42.263,-9492.385196,-71.095,42.3218,13.4451298,-71.0894,42.3022,1
-71.1006,42.2658,-9848.937705,-71.095,42.3246,12.63256683,-71.0894,42.3078,276
-71.1006,42.2686,-10104.15113,-71.095,42.3274,12.75120459,-71.0894,42.3106,408
-71.1006,42.2714,-10382.74634,-71.095,42.3302,15.65297371,-71.0894,42.3134,271
-71.1006,42.2742,-10671.69828,-71.095,42.333,12.75147994,-71.0894,42.3162,308
-71.1006,42.277,-10986.28395,-71.095,42.3358,17.41598994,-71.0894,42.319,204
-71.1006,42.2798,-11328.98713,-71.095,42.3386,17.49182182,-71.0894,42.3218,173
-71.1006,42.2826,-11693.11229,-71.095,42.3414,17.25924127,-71.0894,42.3246,297
-71.1006,42.2854,-12065.29203,-71.095,42.3442,15.49310435,-71.0894,42.3274,80
-71.1006,42.2882,-12434.74861,-71.095,42.347,15.9952163,-71.0894,42.3302,493
-71.1006,42.291,-12813.56154,-71.095,42.3498,15.06453747,-71.0894,42.333,51
-71.1006,42.2938,-13226.74779,-71.0922,42.2686,13.67925406,-71.0894,42.3358,218
-71.1006,42.2966,-13690.12744,-71.0922,42.2714,13.36117497,-71.0894,42.3386,50
-71.1006,42.2994,-14209.90186,-71.0922,42.2742,13.41901892,-71.0894,42.3414,269
-71.1006,42.3022,-14787.31144,-71.0922,42.277,13.30443709,-71.0894,42.3442,587
-71.1006,42.305,-15413.50026,-71.0922,42.2798,12.97185662,-71.0894,42.347,477
-71.1006,42.3078,-16084.72842,-71.0922,42.2826,13.01101374,-71.0894,42.3498,478
-71.1006,42.3106,-16924.77522,-71.0922,42.2854,12.76738929,-71.0866,42.2714,60
-71.1006,42.3134,-24105.81256,-71.0922,42.2882,13.1513072,-71.0866,42.2742,26
-71.1006,42.3162,-18385.51729,-71.0922,42.291,13.16541899,-71.0866,42.277,71
-71.1006,42.319,-18524.24251,-71.0922,42.2938,14.44654457,-71.0866,42.2798,151
-71.1006,42.3218,-19080.74667,-71.0922,42.2966,15.03644676,-71.0866,42.2826,386
-71.1006,42.3246,-19712.63257,-71.0922,42.3106,13.33461752,-71.0866,42.2854,212
-71.1006,42.3274,-20537.54821,-71.0922,42.3134,13.31553916,-71.0866,42.2882,242
-71.1006,42.3302,-21636.00894,-71.0922,42.3162,13.19595059,-71.0866,42.291,225
-71.1006,42.333,-23463.8871,-71.0922,42.319,13.08495281,-71.0866,42.2938,126
-71.1006,42.3358,-24564.88059,-71.0922,42.3218,12.2838999,-71.0866,42.2966,506
-71.1006,42.3386,-25825.7188,-71.0922,42.3246,13.62719418,-71.0866,42.2994,283
-71.1006,42.3414,-27390.84745,-71.0922,42.3274,12.80465963,-71.0866,42.3022,310
-71.1006,42.3442,-30665.42568,-71.0922,42.3302,13.95800036,-71.0866,42.305,84
-71.1006,42.347,-30553.56474,-71.0922,42.333,15.76433075,-71.0866,42.3078,434
-71.1006,42.3498,-33182.63625,-71.0922,42.3358,15.34724399,-71.0866,42.3106,294
-71.0978,42.263,-9567.17918,-71.0922,42.3386,18.73051855,-71.0866,42.3134,187
-71.0978,42.2658,-9990.232843,-71.0922,42.3414,15.37370228,-71.0866,42.3162,207
-71.0978,42.2686,-10321.02614,-71.0922,42.3442,14.83756572,-71.0866,42.319,313
-71.0978,42.2714,-10569.44809,-71.0922,42.347,15.60722212,-71.0866,42.3218,225
-71.0978,42.2742,-10820.89456,-71.0922,42.3498,15.82032014,-71.0866,42.3246,217
-71.0978,42.277,-11133.23023,-71.0894,42.2714,12.64040614,-71.0866,42.3274,1720
-71.0978,42.2798,-11489.81901,-71.0894,42.2742,12.35671372,-71.0866,42.3302,283
-71.0978,42.2826,-11875.65184,-71.0894,42.277,13.22023443,-71.0866,42.333,165
-71.0978,42.2854,-12257.96998,-71.0894,42.2798,12.98295369,-71.0866,42.3358,382
-71.0978,42.2882,-12592.93617,-71.0894,42.2826,12.7863861,-71.0866,42.3386,31
-71.0978,42.291,-12932.98405,-71.0894,42.2854,12.80920907,-71.0866,42.3414,617
-71.0978,42.2938,-13318.72396,-71.0894,42.2882,12.46580469,-71.0866,42.3442,388
-71.0978,42.2966,-13757.16431,-71.0894,42.291,13.04087409,-71.0866,42.347,809
-71.0978,42.2994,-14246.98171,-71.0894,42.2938,13.5222944,-71.0866,42.3498,627
-71.0978,42.3022,-14785.77781,-71.0894,42.2966,14.28497141,-71.0866,42.3526,125
-71.0978,42.305,-15373.32227,-71.0894,42.3078,14.9521603,-71.0838,42.2714,82
-71.0978,42.3078,-16024.95643,-71.0894,42.3106,13.24093034,-71.0838,42.2742,17
-71.0978,42.3106,-16814.64401,-71.0894,42.3134,12.99259803,-71.0838,42.277,51
-71.0978,42.3134,-17911.36557,-71.0894,42.3162,12.78140124,-71.0838,42.2798,242
-71.0978,42.3162,-18811.29599,-71.0894,42.319,12.89172764,-71.0838,42.2826,205
-71.0978,42.319,-18627.7806,-71.0894,42.3218,13.52319555,-71.0838,42.2854,155
-71.0978,42.3218,-19156.41446,-71.0894,42.3246,12.90966738,-71.0838,42.2882,238
-71.0978,42.3246,-19873.45001,-71.0894,42.3274,12.77979268,-71.0838,42.291,43
-71.0978,42.3274,-20778.75336,-71.0894,42.3302,12.95481806,-71.0838,42.2938,201
-71.0978,42.3302,-21985.31917,-71.0894,42.333,16.8378351,-71.0838,42.2966,217
-71.0978,42.333,-23293.25505,-71.0894,42.3358,16.62897046,-71.0838,42.2994,480
-71.0978,42.3358,-24553.48414,-71.0894,42.3386,19.94100674,-71.0838,42.3022,574
-71.0978,42.3386,-26767.50159,-71.0894,42.3414,16.12630978,-71.0838,42.305,588
-71.0978,42.3414,-29074.41036,-71.0894,42.3442,15.44742662,-71.0838,42.3078,914
-71.0978,42.3442,-34445.41861,-71.0894,42.347,15.15256623,-71.0838,42.3106,399
-71.0978,42.347,-36979.14674,-71.0894,42.3498,15.19220112,-71.0838,42.3134,240
-71.0978,42.3498,-29925.4218,-71.0866,42.2714,12.79655349,-71.0838,42.3162,383
-71.095,42.2686,-11069.06918,-71.0866,42.2742,12.85752071,-71.0838,42.319,172
-71.095,42.2714,-10915.33515,-71.0866,42.277,14.04749397,-71.0838,42.3218,331
-71.095,42.2742,-11003.30781,-71.0866,42.2798,12.98112618,-71.0838,42.3246,273
-71.095,42.277,-11368.06323,-71.0866,42.2826,12.93747486,-71.0838,42.3274,607
-71.095,42.2798,-11743.3306,-71.0866,42.2854,12.46310668,-71.0838,42.3302,1175
-71.095,42.2826,-12194.48028,-71.0866,42.2882,12.63516658,-71.0838,42.333,356
-71.095,42.2854,-12755.87534,-71.0866,42.291,12.7933036,-71.0838,42.3358,410
-71.095,42.2882,-12866.61764,-71.0866,42.2938,13.38154309,-71.0838,42.3386,380
-71.095,42.291,-13096.84496,-71.0866,42.2966,13.10252481,-71.0838,42.3414,372
-71.095,42.2938,-13441.44082,-71.0866,42.2994,13.07234362,-71.0838,42.3442,304
-71.095,42.2966,-13859.52476,-71.0866,42.3022,14.42143725,-71.0838,42.347,528
-71.095,42.2994,-14333.27502,-71.0866,42.305,13.41792749,-71.0838,42.3498,1169
-71.095,42.3022,-14855.19321,-71.0866,42.3078,13.29207293,-71.0838,42.3526,175
-71.095,42.305,-15424.96903,-71.0866,42.3106,13.43001564,-71.081,42.2714,164
-71.095,42.3078,-16053.79935,-71.0866,42.3134,12.86122694,-71.081,42.2742,106
-71.095,42.3106,-16759.95231,-71.0866,42.3162,13.61847791,-71.081,42.277,199
-71.095,42.3134,-17537.51586,-71.0866,42.319,13.68810311,-71.081,42.2798,208
-71.095,42.3162,-18129.04193,-71.0866,42.3218,13.61990248,-71.081,42.2826,286
-71.095,42.319,-18729.01855,-71.0866,42.3246,13.36976473,-71.081,42.2854,160
-71.095,42.3218,-19446.68331,-71.0866,42.3274,13.61142631,-71.081,42.2882,124
-71.095,42.3246,-20191.41244,-71.0866,42.3302,13.42465225,-71.081,42.2938,411
-71.095,42.3274,-21151.04817,-71.0866,42.333,15.12623255,-71.081,42.2966,319
-71.095,42.3302,-22527.1868,-71.0866,42.3358,14.08682243,-71.081,42.2994,238
-71.095,42.333,-23643.19281,-71.0866,42.3386,16.25207272,-71.081,42.3022,351
-71.095,42.3358,-25022.91438,-71.0866,42.3414,15.06802788,-71.081,42.305,472
-71.095,42.3386,-27121.49586,-71.0866,42.3442,15.94264448,-71.081,42.3078,284
-71.095,42.3414,-28970.47879,-71.0866,42.347,15.21161461,-71.081,42.3106,496
-71.095,42.3442,-32228.54581,-71.0866,42.3498,15.02187018,-71.081,42.3134,225
-71.095,42.347,-37291.50776,-71.0866,42.3526,15.02054521,-71.081,42.3162,290
-71.095,42.3498,-33792.88095,-71.0838,42.2714,12.8639469,-71.081,42.319,650
-71.0922,42.2686,-11815.07707,-71.0838,42.2742,15.27276918,-71.081,42.3218,385
-71.0922,42.2714,-11019.67008,-71.0838,42.277,12.83812912,-71.081,42.3246,206
-71.0922,42.2742,-11067.94775,-71.0838,42.2798,12.77513129,-71.081,42.3274,686
-71.0922,42.277,-11484.32745,-71.0838,42.2826,12.45476734,-71.081,42.3302,453
-71.0922,42.2798,-12234.97803,-71.0838,42.2854,12.37434611,-71.081,42.333,366
-71.0922,42.2826,-12650.65825,-71.0838,42.2882,12.30560685,-71.081,42.3358,600
-71.0922,42.2854,-16738.24062,-71.0838,42.291,17.83208918,-71.081,42.3386,599
-71.0922,42.2882,-13234.44512,-71.0838,42.2938,12.66297236,-71.081,42.3414,486
-71.0922,42.291,-13280.87933,-71.0838,42.2966,13.17911233,-71.081,42.3442,445
-71.0922,42.2938,-13587.95633,-71.0838,42.2994,12.85513267,-71.081,42.347,772
-71.0922,42.2966,-13996.60805,-71.0838,42.3022,12.79949313,-71.081,42.3498,1167
-71.0922,42.2994,-14466.42122,-71.0838,42.305,13.09480899,-71.081,42.3526,280
-71.0922,42.3022,-14985.52144,-71.0838,42.3078,13.3256382,-71.0782,42.2714,73
-71.0922,42.305,-15546.20006,-71.0838,42.3106,13.04094165,-71.0782,42.2742,43
-71.0922,42.3078,-16172.88999,-71.0838,42.3134,12.86348701,-71.0782,42.277,117
-71.0922,42.3106,-16899.11001,-71.0838,42.3162,13.91842376,-71.0782,42.2798,167
-71.0922,42.3134,-17494.79009,-71.0838,42.319,13.37761,-71.0782,42.2826,116
-71.0922,42.3162,-18164.51021,-71.0838,42.3218,12.67405491,-71.0782,42.2854,292
-71.0922,42.319,-18956.43525,-71.0838,42.3246,12.89774499,-71.0782,42.2882,291
-71.0922,42.3218,-25269.86996,-71.0838,42.3274,13.57243207,-71.0782,42.291,217
-71.0922,42.3246,-20594.04628,-71.0838,42.3302,14.04208478,-71.0782,42.2938,266
-71.0922,42.3274,-21542.76212,-71.0838,42.333,13.83535488,-71.0782,42.2966,616
-71.0922,42.3302,-22751.91609,-71.0838,42.3358,13.91555306,-71.0782,42.2994,206
-71.0922,42.333,-24161.5729,-71.0838,42.3386,15.52152578,-71.0782,42.3022,436
-71.0922,42.3358,-25859.52043,-71.0838,42.3414,14.87991751,-71.0782,42.305,482
